['"1416607551731"', '"1009"', '"538"', '"1008"', '"35"', '"31"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],31,470,0.151,0.00129141563764
['"1416607552730"', '"1014"', '"539"', '"1013"', '"35"', '"31"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],32,474,0.151,0.00130568666535
['"1416607553730"', '"1014"', '"539"', '"1013"', '"35"', '"31"', '"2"', '"s0000"', '"507"', '"508"', '"509"'],31,474,0.153,0.00130967581089
['"1416607554742"', '"1015"', '"539"', '"1013"', '"35"', '"31"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],32,474,0.1516,0.00131018147723
['"1416607555761"', '"1017"', '"539"', '"1013"', '"35"', '"32"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],32,474,0.154,0.00130911395941
['"1416607556757"', '"890"', '"538"', '"889"', '"25"', '"32"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],31,351,0.1521,0.00130990465641
['"1416607557768"', '"897"', '"539"', '"897"', '"25"', '"32"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],32,358,0.154,0.00132694439156
['"1416607558776"', '"903"', '"539"', '"902"', '"25"', '"32"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],32,363,0.157,0.00134672681941
['"1416607559779"', '"904"', '"539"', '"904"', '"25"', '"32"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],32,365,0.16,0.001361183209
['"1416607560775"', '"908"', '"540"', '"908"', '"25"', '"33"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],33,368,0.1591,0.00136749836866
['"1416607561791"', '"914"', '"540"', '"913"', '"25"', '"33"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],33,373,0.162,0.00138591124382
['"1416607562790"', '"916"', '"540"', '"915"', '"25"', '"33"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],33,375,0.162,0.0013999872021
['"1416607563806"', '"916"', '"540"', '"915"', '"25"', '"33"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],33,375,0.162,0.00140150892732
['"1416607564801"', '"916"', '"540"', '"915"', '"25"', '"33"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],33,375,0.162,0.00140150892732
['"1416607565805"', '"920"', '"541"', '"920"', '"25"', '"34"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],34,379,0.163,0.00140835669081
['"1416607566808"', '"926"', '"541"', '"925"', '"25"', '"34"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],34,384,0.167,0.00142608478962
['"1416607567820"', '"928"', '"542"', '"928"', '"25"', '"34"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],35,386,0.17,0.00144137812808
['"1416607568819"', '"928"', '"542"', '"928"', '"25"', '"34"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],35,386,0.17,0.00144251942199
['"1416607569831"', '"928"', '"542"', '"928"', '"25"', '"34"', '"2"', '"s0000"', '"507"', '"508"', '"509"'],34,386,0.1695,0.00144251942199
['"1416607570826"', '"932"', '"542"', '"931"', '"25"', '"35"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],35,389,0.1685,0.00144906284044
['"1416607571842"', '"938"', '"542"', '"937"', '"25"', '"35"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],35,395,0.172,0.00146816049194
